Generation Number,Lineage 0 (Wx - fitness points),Lineage 1 (Wx - fitness points),Lineage 2 (Wx - fitness points),Lineage 3 (Wx - fitness points),Lineage 4 (Wx - fitness points),Lineage 5 (Wx - fitness points),Lineage 6 (Wx - fitness points),Lineage 7 (Wx - fitness points)
834,122222223000000610880000000,333333909890000000,11111111444446436920000000,555557705930000000,11111112777778442900000000,1666667705570000000,333335300950000000,333346299520000000
835,122222223000000610880000000,333333909890000000,11111111444446424710000000,555557705130000000,11111112777778442900000000,1666667705230000000,333335299820000000,333346299520000000
836,122222223000000610880000000,333333908510000000,11111111444446425720000000,555557704900000000,11111112777778441990000000,1666667705230000000,333335299620000000,333346299550000000
837,122222223000000610790000000,333333908510000000,11111111444446424530000000,555557704900000000,11111112777778441990000000,1666667705230000000,333335299620000000,333346298680000000
838,122222223000000610790000000,333333908510000000,11111111444446424530000000,555557704560000000,11111112777778440580000000,1666667705100000000,333335299620000000,333346298680000000
839,122222223000000610030000000,333333908470000000,11111111444446424530000000,555557704560000000,11111112777778440580000000,1666667705100000000,333335299620000000,333346297480000000
840,122222223000000599090000000,333333908400000000,11111111444446424530000000,555557704560000000,11111112777778430160000000,1666667705100000000,333335299100000000,333346295390000000
841,122222223000000599090000000,333333908400000000,11111111444446422250000000,555557704450000000,11111112777778430160000000,1666667705100000000,333335299100000000,333346295390000000
842,122222223000000601370000000,333333908400000000,11111111444446422250000000,555557704450000000,11111112777778430160000000,1666667705100000000,333335297960000000,333346294400000000
843,122222223000000591540000000,333333907680000000,11111111444446422250000000,555557704450000000,11111112777778428750000000,1666667705100000000,333335297960000000,333346294080000000
844,122222223000000591310000000,333333907680000000,11111111444446422240000000,555557704450000000,11111112777778427400000000,1666667705960000000,333335296560000000,333346294080000000
845,122222223000000591310000000,333333907680000000,11111111444446420160000000,555557704450000000,11111112777778427400000000,1666667693670000000,333335296560000000,333346294080000000
846,122222223000000589990000000,333333907680000000,11111111444446419840000000,555557692240000000,11111112777778427240000000,1666667693670000000,333335296290000000,333346294080000000
847,122222223000000589990000000,333333907680000000,11111111444446419840000000,555557692240000000,11111112777778427240000000,1666667693670000000,333335296290000000,333346294080000000
848,122222223000000589660000000,333333907680000000,11111111444446418830000000,555557690840000000,11111112777778427240000000,1666667693670000000,333335295290000000,333346294080000000
849,122222223000000589660000000,333333907680000000,11111111444446418830000000,555557690840000000,11111112777778427240000000,1666667693670000000,333335295290000000,333346294080000000
850,122222223000000589660000000,333333906580000000,11111111444446418540000000,555557690840000000,11111112777778427070000000,1666667693670000000,333335295290000000,333346294080000000
851,122222223000000577450000000,333333906580000000,11111111444446418540000000,555557689530000000,11111112777778427070000000,1666667693670000000,333335295290000000,333346294080000000
852,122222223000000576570000000,333333904310000000,11111111444446419850000000,555557689530000000,11111112777778427070000000,1666667691180000000,333335295290000000,333346294060000000
853,122222223000000576570000000,333333904310000000,11111111444446418390000000,555557689430000000,11111112777778427070000000,1666667691180000000,333335295160000000,333346281800000000
854,122222223000000576570000000,333333904310000000,11111111444446418180000000,555557689430000000,11111112777778425690000000,1666667691180000000,333335293850000000,333346280820000000
855,122222223000000576570000000,333333904310000000,11111111444446416610000000,555557689430000000,11111112777778425690000000,1666667688880000000,333335293850000000,333346280820000000
856,122222223000000576570000000,333333903030000000,11111111444446416610000000,555557689430000000,11111112777778425690000000,1666667688880000000,333335281780000000,333346280050000000
857,122222223000000576570000000,333333903030000000,11111111444446405700000000,555557689430000000,11111112777778425690000000,1666667688880000000,333335281680000000,333346279930000000
858,122222223000000576570000000,333333903030000000,11111111444446405590000000,555557689210000000,11111112777778425690000000,1666667688880000000,333335281680000000,333346279390000000
859,122222223000000576570000000,333333903030000000,11111111444446405590000000,555557689210000000,11111112777778424080000000,1666667686370000000,333335277720000000,333346279390000000
860,122222223000000576570000000,333333902840000000,11111111444446405390000000,555557689210000000,11111112777778424080000000,1666667686370000000,333335277320000000,333346278110000000
861,122222223000000576570000000,333333890850000000,11111111444446405390000000,555557687880000000,11111112777778422980000000,1666667684050000000,333335277220000000,333346278110000000
862,122222223000000576570000000,333333890660000000,11111111444446405320000000,555557687880000000,11111112777778421990000000,1666667684050000000,333335277220000000,333346265560000000
863,122222223000000573970000000,333333890660000000,11111111444446393140000000,555557686580000000,11111112777778421880000000,1666667684050000000,333335277220000000,333346265490000000
864,122222223000000573970000000,333333890660000000,11111111333335283360000000,555557686580000000,11111112777778420360000000,1666667684050000000,333335277220000000,333346263960000000
865,122222223000000573840000000,333333890660000000,11111111333335283360000000,555557686510000000,11111112777778420360000000,1666667684050000000,333335277220000000,333346263960000000
866,122222223000000573840000000,333333890660000000,11111111333335282530000000,555557686510000000,11111112777778420080000000,1666667684050000000,333335276610000000,333346263960000000
867,122222223000000573840000000,333333890620000000,11111111333335267540000000,555557685730000000,11111112777778420080000000,1666667684050000000,333335276610000000,333346262730000000
868,122222223000000573840000000,333333890620000000,11111111333335266610000000,555557685730000000,11111112777778418790000000,1666667684050000000,333335276610000000,333346263510000000
869,122222223000000572960000000,333333889440000000,11111111333335266610000000,555557684720000000,11111112777778418700000000,1666667684050000000,333335276610000000,333346252830000000
870,122222223000000563430000000,333333888330000000,11111111333335266610000000,444446564870000000,11111112777778418700000000,1666667683730000000,333335276610000000,333346252810000000
871,122222223000000563410000000,333333887420000000,11111111333335266610000000,444446564870000000,11111112777778418700000000,1666667683730000000,333335275340000000,333346252810000000
872,122222223000000563410000000,333333887420000000,11111111333335269930000000,444446565970000000,11111112777778418700000000,1666667685330000000,333335275040000000,333346252810000000
873,122222223000000563330000000,333333886350000000,11111111333335255910000000,444446563740000000,11111112777778418700000000,1555556575540000000,333335274720000000,333346252810000000
874,122222223000000563330000000,333333886340000000,11111111333335254980000000,444446563640000000,11111112777778418700000000,1555556576530000000,333335273400000000,333346253130000000
875,122222223000000563330000000,333333886000000000,11111111333335254980000000,444446563640000000,11111112777778418700000000,1555556565360000000,333335272430000000,333346252590000000
876,122222223000000552210000000,333333887180000000,11111111333335254980000000,444446563310000000,11111112777778418700000000,1555556563300000000,333335272430000000,333346242270000000
877,122222223000000549950000000,333333885920000000,11111111333335254980000000,444446560950000000,11111112777778418690000000,1555556563300000000,333335272430000000,333346242270000000
878,122222223000000550030000000,333333885920000000,11111111333335256050000000,444446560950000000,11111112777778417500000000,1555556563300000000,333335272430000000,333346242470000000
879,122222223000000549940000000,333333885920000000,11111111333335253660000000,444446560650000000,11111112777778417500000000,1555556562110000000,333335272430000000,333346242060000000
880,122222223000000547770000000,333333885920000000,11111111333335253660000000,444446560420000000,11111112777778417480000000,1555556561880000000,333335271170000000,333346242060000000
881,122222223000000535490000000,333333885600000000,11111111333335253660000000,444446560420000000,11111112777778417480000000,1555556561880000000,333335271170000000,333346242060000000
882,122222223000000535490000000,333333896910000000,11111111333335253660000000,444446557420000000,11111112777778417480000000,1555556561640000000,333335271170000000,333346242060000000
883,122222223000000535400000000,333333876240000000,11111111333335253660000000,444446557220000000,11111112777778417480000000,1555556561640000000,333335271170000000,333346242060000000
884,122222223000000533980000000,333333876630000000,11111111333335253840000000,444446546330000000,11111112777778417370000000,1555556561900000000,333335271170000000,333346242060000000
885,122222223000000533970000000,333333875820000000,11111111333335252410000000,444446546330000000,11111112777778417370000000,1555556548610000000,333335271170000000,333346242060000000
886,122222223000000533970000000,333333875820000000,11111111333335252410000000,444446546330000000,11111112777778417210000000,1555556548150000000,333335270690000000,333346242060000000
887,122222223000000533500000000,333333875820000000,11111111333335252110000000,444446536340000000,11111112777778417210000000,1555556548150000000,333335270690000000,333346242060000000
