Generation Number,Lineage 0 (Wx - fitness points),Lineage 1 (Wx - fitness points),Lineage 2 (Wx - fitness points),Lineage 3 (Wx - fitness points),Lineage 4 (Wx - fitness points),Lineage 5 (Wx - fitness points),Lineage 6 (Wx - fitness points),Lineage 7 (Wx - fitness points)
1875,11111111666667042235036510,406726977510,111111534829836910,427146210910,111111490675999510,111111502006876810,222222567305370010,111111487806319710
1876,11111111666667040860114410,406726977510,111111534729169210,426895364510,111111490675999510,111111502006876810,222222567305370010,111111487806319710
1877,11111111666667040860114410,406726977510,111111534729169210,426895364510,111111489799197910,111111502006876810,222222567305370010,111111487806319710
1878,11111111666667040860114410,406720837510,111111534659845910,426895364510,111111489799197910,111111502006876810,222222566204837410,111111487806319710
1879,11111111666667040860114410,406720837510,111111534659845910,426895364510,111111489799197910,111111502006876810,222222566204837410,111111487512742810
1880,11111111666667040860114410,405954973310,111111534659845910,426895364510,111111488614900810,111111502233996810,222222566204837410,111111487467506810
1881,11111111666667040860114410,405954973310,111111534659845910,426817260910,111111488614900810,111111500856503310,222222566204837410,111111487467506810
1882,11111111666667040860114410,405954973310,111111534362821610,426817260910,111111488614900810,111111500689968310,222222566204837410,111111487199728510
1883,11111111666667040860114410,405907532510,111111534362821610,426817260910,111111488614900810,111111500689968310,222222565969118010,111111487199728510
1884,11111111666667039218770210,393964109410,111111534362821610,426817260910,111111488158986210,111111500689968310,222222565969118010,111111487199728510
1885,11111111666667039218770210,393964109410,111111534256650210,426817260910,111111488158986210,111111500464825310,222222565969118010,111111486636759910
1886,11111111666667039218770210,393964109410,111111534256650210,426817260910,111111488158986210,111111500464825310,222222565635981610,111111486636759910
1887,11111111666667039218770210,393964109410,111111534104266410,426817260910,111111488158986210,111111500464825310,222222565635981610,111111486346096510
1888,11111111666667039218770210,393964109410,111111533972029410,426817260910,111111488158986210,111111500464825310,222222565473041510,111111486346096510
1889,11111111666667039218770210,393964109410,111111533972029410,426817260910,111111488158986210,111111500348339910,222222565473041510,111111486346096510
1890,11111111666667038831654010,393964109410,111111533963192810,425968250110,111111488158986210,111111499906557910,222222565473041510,111111486346096510
1891,11111111666667038831654010,393877501210,111111533963192810,425968250110,111111488158986210,111111499906557910,222222565255914110,111111485241467110
1892,11111111666667038831654010,393659855210,111111533963192810,425968250110,111111488158986210,111111499906557910,222222565255914110,111111484957759110
1893,11111111666667038831654010,393659855210,111111533863250210,425319274910,111111487867923910,111111499906557910,222222565255914110,111111484957759110
1894,11111111666667037791939810,393486421210,111111533863250210,424121297910,111111487867923910,111111499906557910,222222565255914110,111111484957759110
1895,11111111666667037621378210,393486421210,111111533863250210,424121297910,111111487867923910,111111498715493910,222222565142200110,111111484957759110
1896,11111111666667037621378210,393486421210,111111533812979910,424121297910,111111487845370910,111111498399470110,222222565142200110,111111482839766310
1897,11111111666667037621378210,393486421210,111111532730637010,424121297910,111111487845370910,111111498399470110,222222563932461310,111111482839766310
1898,11111111666667037621378210,392676145210,111111532730637010,423937507710,111111487845370910,111111497537281810,222222563932461310,111111482839766310
1899,11111111666667037621378210,392676145210,111111532730637010,413186394710,111111487845370910,111111497537281810,222222563932461310,111111482839766310
1900,11111111666667037344652810,392402802810,111111532730637010,413160010210,111111486482638710,111111497537281810,222222563448426710,111111482839766310
1901,11111111666667037344652810,392402802810,111111532730637010,413160010210,111111486482638710,111111497537281810,222222563448426710,111111482839766310
1902,11111111666667037344652810,392402802810,111111532730637010,413160010210,111111486482638710,111111497537281810,222222564396415510,111111482543813310
1903,11111111666667036928363510,392366592910,111111532730637010,413160010210,111111486482638710,111111497537281810,222222563261861910,111111482543813310
1904,11111111666667036928363510,392308402210,111111531217611710,413160010210,111111486375933710,111111497550709410,222222563261861910,111111482528458110
1905,11111111666667036928363510,392308402210,111111529528573610,413160010210,111111486375933710,111111486368365310,222222563261861910,111111481053843910
1906,11111111666667036928363510,392308402210,111111529528573610,413160010210,111111486375933710,111111486057807310,222222563261861910,111111481053843910
1907,11111111666667036615962310,392163004610,111111529528573610,413160010210,111111485699259410,111111485974764310,222222562302802110,111111481053843910
1908,11111111666667036574401310,392020727710,111111528576658410,413160010210,111111485699259410,111111485974764310,222222562302802110,111111481053843910
1909,11111111666667034241735010,392020727710,111111528576658410,413160010210,111111485699259410,111111485974764310,222222562302802110,111111481053843910
1910,11111111666667034241735010,392020727710,111111528576658410,410957078210,111111485699259410,111111485898416810,222222562061120110,111111481053843910
1911,11111111666667034241735010,392020727710,111111528576658410,410957078210,111111485699259410,111111485898416810,222222561877354610,111111481053843910
1912,11111111666667033237703310,392020727710,111111528576658410,410900914310,111111485699259410,111111485838618810,222222561877354610,111111481053843910
1913,11111111666667033209227710,392020727710,111111528576658410,410900914310,111111485699259410,111111485626602710,222222561877354610,111111481053843910
1914,11111111666667033209227710,392020727710,111111528576658410,410900914310,111111485699259410,111111485626602710,222222561516088610,111111481053843910
1915,11111111666667033209227710,392020727710,111111528576658410,410900914310,111111485699259410,111111485626602710,222222561516088610,111111481053843910
1916,11111111666667033209227710,391975219710,111111528576658410,410900914310,111111484693257810,111111485626602710,222222561516088610,111111481053843910
1917,11111111666667033209227710,391975219710,111111528485287410,410743317010,111111484693257810,111111474692026010,222222561516088610,111111481053843910
1918,11111111666667033209227710,391975219710,111111528485287410,410743317010,111111484693257810,111111474530358010,222222561516088610,111111481053843910
1919,11111111666667033209227710,391975219710,111111528485287410,410743317010,111111484693257810,111111474530358010,222222561516088610,111111481053843910
1920,11111111666667033209227710,391975219710,111111528485287410,410785584910,111111483803022610,111111474530358010,222222561516088610,111111481053843910
1921,11111111666667033209227710,391730594410,111111528485287410,409477540510,111111483803022610,111111474530358010,222222560484773010,111111481053843910
1922,11111111666667033209227710,391502295410,111111528485287410,409477540510,111111483803022610,111111474530358010,222222559487072010,111111481053843910
1923,11111111666667033209227710,391502295410,111111528485287410,407568576710,111111483803022610,111111473539601510,222222559487072010,111111481053843910
1924,11111111666667033209227710,391502295410,111111527408579710,406982927410,111111483803022610,111111473539601510,222222559487072010,111111481053843910
1925,11111111666667033209227710,391502295410,111111527408579710,406982927410,111111483803022610,111111473539601510,222222559487072010,111111481053843910
1926,11111111666667033209227710,391502295410,111111527407354210,406982927410,111111482834804310,111111473539601510,222222559487072010,111111481053843910
1927,11111111666667033209227710,391502295410,111111526438363510,406982927410,111111482834804310,111111473476005710,222222559487072010,111111481053843910
1928,11111111666667033209227710,391502295410,111111526438363510,406882918410,111111482834804310,111111473476005710,222222559487072010,111111481053843910
1929,11111111666667033209227710,391379302910,111111526438363510,406882918410,111111482834804310,111111473476005710,222222559437200010,111111480870916310
